YearStart,YearEnd,LocationAbbr,LocationDesc,CountyName,DataSource,Topic,Category,Question,Response,Age,Sex,Race_Ethnicity,Risk_Factor,Risk_Factor_Repsonse,Data_Value_Unit,Data_Value_Type,Data_Value,Data_Value_Footnote_Symbol,Data_Value_Footnote,Low_Confidence_Limit,High_Confidence_Limit,Sample_Size
2022,2022,ND,North Dakota,,Medicare FFS MA,,,Annual prevalence of diagnosed glaucoma,All Glaucoma,65 years and older,Both sexes,"Black, non-Hispanic",All patients,Total,%,Crude Prevalence,14.15,,,10.95,17.87,60
2022,2022,PA,Pennsylvania,,Medicare FFS MA,,,Annual prevalence of diagnosed glaucoma,All Glaucoma,65 years and older,Both sexes,Asian,All patients,Total,%,Crude Prevalence,18.92,,,18.51,19.34,6560
2022,2022,RI,Rhode Island,,Medicare FFS MA,,,Annual prevalence of diagnosed glaucoma,All Glaucoma,65 years and older,Both sexes,Asian,All patients,Total,%,Crude Prevalence,18.1,,,16.52,19.76,400
2022,2022,IA,Iowa,,Medicare FFS MA,,,Annual prevalence of diagnosed glaucoma,All Glaucoma,65 years and older,Both sexes,Other,All patients,Total,%,Crude Prevalence,16.43,,,14.65,18.33,260
2022,2022,KS,Kansas,,Medicare FFS MA,,,Annual prevalence of diagnosed glaucoma,All Glaucoma,65 years and older,Both sexes,"Black, non-Hispanic",All patients,Total,%,Crude Prevalence,19.72,,,19.11,20.33,3280
2022,2022,KY,Kentucky,,Medicare FFS MA,,,Annual prevalence of diagnosed glaucoma,All Glaucoma,65 years and older,Both sexes,"Black, non-Hispanic",All patients,Total,%,Crude Prevalence,17.85,,,17.46,18.25,6490
2022,2022,UT,Utah,,Medicare FFS MA,,,Annual prevalence of diagnosed glaucoma,All Glaucoma,65 years and older,Both sexes,Asian,All patients,Total,%,Crude Prevalence,10.18,,,9.44,10.97,630
2022,2022,CA,California,,Medicare FFS MA,,,Annual prevalence of diagnosed glaucoma,All Glaucoma,65 years and older,Both sexes,"Black, non-Hispanic",All patients,Total,%,Crude Prevalence,19.74,,,19.59,19.9,50720
2022,2022,KS,Kansas,,Medicare FFS MA,,,Annual prevalence of diagnosed glaucoma,All Glaucoma,65 years and older,Both sexes,North American Native,All patients,Total,%,Crude Prevalence,13.17,,,11.53,14.94,210
2022,2022,MA,Massachusetts,,Medicare FFS MA,,,Annual prevalence of diagnosed glaucoma,All Glaucoma,65 years and older,Both sexes,"Black, non-Hispanic",All patients,Total,%,Crude Prevalence,27.37,,,26.93,27.8,11070
2022,2022,MS,Mississippi,,Medicare FFS MA,,,Annual prevalence of diagnosed glaucoma,All Glaucoma,65 years and older,Both sexes,"Black, non-Hispanic",All patients,Total,%,Crude Prevalence,19.68,,,19.46,19.9,24130
2022,2022,MT,Montana,,Medicare FFS MA,,,Annual prevalence of diagnosed glaucoma,All Glaucoma,65 years and older,Both sexes,"Hispanic, any race",All patients,Total,%,Crude Prevalence,11.16,,,9.87,12.55,250
2022,2022,US,National,,Medicare FFS MA,,,Annual prevalence of diagnosed glaucoma,All Glaucoma,65 years and older,Both sexes,All races,All patients,Total,%,Crude Prevalence,14.93,,,14.92,14.94,7075000
2022,2022,AL,Alabama,,Medicare FFS MA,,,Annual prevalence of diagnosed glaucoma,All Glaucoma,65 years and older,Both sexes,"Black, non-Hispanic",All patients,Total,%,Crude Prevalence,21.59,,,21.38,21.8,33190
2022,2022,CT,Connecticut,,Medicare FFS MA,,,Annual prevalence of diagnosed glaucoma,All Glaucoma,65 years and older,Both sexes,"Hispanic, any race",All patients,Total,%,Crude Prevalence,18.5,,,18.08,18.92,6040
2022,2022,ID,Idaho,,Medicare FFS MA,,,Annual prevalence of diagnosed glaucoma,All Glaucoma,65 years and older,Both sexes,"Hispanic, any race",All patients,Total,%,Crude Prevalence,11.39,,,10.79,12.01,1200
2022,2022,MN,Minnesota,,Medicare FFS MA,,,Annual prevalence of diagnosed glaucoma,All Glaucoma,65 years and older,Both sexes,"Black, non-Hispanic",All patients,Total,%,Crude Prevalence,18.5,,,17.9,19.1,3030
2022,2022,KS,Kansas,,Medicare FFS MA,,,Annual prevalence of diagnosed glaucoma,All Glaucoma,65 years and older,Both sexes,All races,All patients,Total,%,Crude Prevalence,13.5,,,13.39,13.6,57210
2022,2022,MA,Massachusetts,,Medicare FFS MA,,,Annual prevalence of diagnosed glaucoma,All Glaucoma,65 years and older,Both sexes,"Hispanic, any race",All patients,Total,%,Crude Prevalence,20.12,,,19.78,20.46,10690
2022,2022,NH,New Hampshire,,Medicare FFS MA,,,Annual prevalence of diagnosed glaucoma,All Glaucoma,65 years and older,Both sexes,All races,All patients,Total,%,Crude Prevalence,16.7,,,16.55,16.86,38630
2022,2022,WA,Washington,,Medicare FFS MA,,,Annual prevalence of diagnosed glaucoma,All Glaucoma,65 years and older,Both sexes,Other,All patients,Total,%,Crude Prevalence,16.14,,,15.54,16.75,2300
2022,2022,AK,Alaska,,Medicare FFS MA,,,Annual prevalence of diagnosed glaucoma,All Glaucoma,65 years and older,Both sexes,"White, non-Hispanic",All patients,Total,%,Crude Prevalence,11.61,,,11.36,11.87,7330
2022,2022,CO,Colorado,,Medicare FFS MA,,,Annual prevalence of diagnosed glaucoma,All Glaucoma,65 years and older,Both sexes,All races,All patients,Total,%,Crude Prevalence,10.69,,,10.62,10.77,79230
2022,2022,DE,Delaware,,Medicare FFS MA,,,Annual prevalence of diagnosed glaucoma,All Glaucoma,65 years and older,Both sexes,Other,All patients,Total,%,Crude Prevalence,21.26,,,19.01,23.64,260
2022,2022,DC,District Of Columbia,,Medicare FFS MA,,,Annual prevalence of diagnosed glaucoma,All Glaucoma,65 years and older,Both sexes,"Hispanic, any race",All patients,Total,%,Crude Prevalence,15.98,,,14.69,17.34,480
2022,2022,DC,District Of Columbia,,Medicare FFS MA,,,Annual prevalence of diagnosed glaucoma,All Glaucoma,65 years and older,Both sexes,"White, non-Hispanic",All patients,Total,%,Crude Prevalence,18.65,,,18.1,19.21,3600
2022,2022,NJ,New Jersey,,Medicare FFS MA,,,Annual prevalence of diagnosed glaucoma,All Glaucoma,65 years and older,Both sexes,All races,All patients,Total,%,Crude Prevalence,18.25,,,18.18,18.32,222300
2022,2022,AK,Alaska,,Medicare FFS MA,,,Annual prevalence of diagnosed glaucoma,All Glaucoma,65 years and older,Both sexes,Other,All patients,Total,%,Crude Prevalence,9.63,,,8.2,11.22,150
2022,2022,IN,Indiana,,Medicare FFS MA,,,Annual prevalence of diagnosed glaucoma,All Glaucoma,65 years and older,Both sexes,"White, non-Hispanic",All patients,Total,%,Crude Prevalence,12.08,,,12.01,12.15,106200
2022,2022,NY,New York,,Medicare FFS MA,,,Annual prevalence of diagnosed glaucoma,All Glaucoma,65 years and older,Both sexes,"Black, non-Hispanic",All patients,Total,%,Crude Prevalence,29.82,,,29.65,29.98,89820
2022,2022,WY,Wyoming,,Medicare FFS MA,,,Annual prevalence of diagnosed glaucoma,All Glaucoma,65 years and older,Both sexes,North American Native,All patients,Total,%,Crude Prevalence,7.17,,,5.49,9.17,60
2022,2022,MD,Maryland,,Medicare FFS MA,,,Annual prevalence of diagnosed glaucoma,All Glaucoma,65 years and older,Both sexes,"White, non-Hispanic",All patients,Total,%,Crude Prevalence,16.03,,,15.92,16.13,80690
2022,2022,VT,Vermont,,Medicare FFS MA,,,Annual prevalence of diagnosed glaucoma,All Glaucoma,65 years and older,Both sexes,Other,All patients,Total,%,Crude Prevalence,17.17,,,14.22,20.45,100
2022,2022,WI,Wisconsin,,Medicare FFS MA,,,Annual prevalence of diagnosed glaucoma,All Glaucoma,65 years and older,Both sexes,"Black, non-Hispanic",All patients,Total,%,Crude Prevalence,18.37,,,17.94,18.8,5660
2022,2022,US,National,,Medicare FFS MA,,,Annual prevalence of diagnosed glaucoma,All Glaucoma,65 years and older,Both sexes,Other,All patients,Total,%,Crude Prevalence,19.37,,,19.25,19.49,80840
2022,2022,AL,Alabama,,Medicare FFS MA,,,Annual prevalence of diagnosed glaucoma,All Glaucoma,65 years and older,Both sexes,North American Native,All patients,Total,%,Crude Prevalence,9.7,,,7.16,12.76,40
2022,2022,IA,Iowa,,Medicare FFS MA,,,Annual prevalence of diagnosed glaucoma,All Glaucoma,65 years and older,Both sexes,Asian,All patients,Total,%,Crude Prevalence,11.69,,,10.68,12.76,440
2022,2022,IA,Iowa,,Medicare FFS MA,,,Annual prevalence of diagnosed glaucoma,All Glaucoma,65 years and older,Both sexes,"Hispanic, any race",All patients,Total,%,Crude Prevalence,12.92,,,12.11,13.77,830
2022,2022,KY,Kentucky,,Medicare FFS MA,,,Annual prevalence of diagnosed glaucoma,All Glaucoma,65 years and older,Both sexes,Asian,All patients,Total,%,Crude Prevalence,12.89,,,11.8,14.04,460
2022,2022,MI,Michigan,,Medicare FFS MA,,,Annual prevalence of diagnosed glaucoma,All Glaucoma,65 years and older,Both sexes,North American Native,All patients,Total,%,Crude Prevalence,12.64,,,11.57,13.77,460
2022,2022,ND,North Dakota,,Medicare FFS MA,,,Annual prevalence of diagnosed glaucoma,All Glaucoma,65 years and older,Both sexes,"White, non-Hispanic",All patients,Total,%,Crude Prevalence,12.55,,,12.35,12.76,13000
2022,2022,RI,Rhode Island,,Medicare FFS MA,,,Annual prevalence of diagnosed glaucoma,All Glaucoma,65 years and older,Both sexes,All races,All patients,Total,%,Crude Prevalence,19.49,,,19.29,19.68,31280
2022,2022,WY,Wyoming,,Medicare FFS MA,,,Annual prevalence of diagnosed glaucoma,All Glaucoma,65 years and older,Both sexes,"Hispanic, any race",All patients,Total,%,Crude Prevalence,12.62,,,11.54,13.77,440
2022,2022,CO,Colorado,,Medicare FFS MA,,,Annual prevalence of diagnosed glaucoma,All Glaucoma,65 years and older,Both sexes,"White, non-Hispanic",All patients,Total,%,Crude Prevalence,10.48,,,10.4,10.55,66250
2022,2022,NV,Nevada,,Medicare FFS MA,,,Annual prevalence of diagnosed glaucoma,All Glaucoma,65 years and older,Both sexes,Other,All patients,Total,%,Crude Prevalence,15.3,,,14.52,16.11,1220
2022,2022,UT,Utah,,Medicare FFS MA,,,Annual prevalence of diagnosed glaucoma,All Glaucoma,65 years and older,Both sexes,All races,All patients,Total,%,Crude Prevalence,9.96,,,9.86,10.06,32610
2022,2022,PR,Puerto Rico,,Medicare FFS MA,,,Annual prevalence of diagnosed glaucoma,All Glaucoma,65 years and older,Both sexes,Asian,All patients,Total,%,Crude Prevalence,,,Value suppressed,,,
2022,2022,IN,Indiana,,Medicare FFS MA,,,Annual prevalence of diagnosed glaucoma,All Glaucoma,65 years and older,Both sexes,"Hispanic, any race",All patients,Total,%,Crude Prevalence,12.29,,,11.82,12.77,2310
2022,2022,KY,Kentucky,,Medicare FFS MA,,,Annual prevalence of diagnosed glaucoma,All Glaucoma,65 years and older,Both sexes,"Hispanic, any race",All patients,Total,%,Crude Prevalence,10.83,,,9.91,11.81,460
2022,2022,LA,Louisiana,,Medicare FFS MA,,,Annual prevalence of diagnosed glaucoma,All Glaucoma,65 years and older,Both sexes,All races,All patients,Total,%,Crude Prevalence,14.47,,,14.38,14.55,92580
2022,2022,NH,New Hampshire,,Medicare FFS MA,,,Annual prevalence of diagnosed glaucoma,All Glaucoma,65 years and older,Both sexes,"White, non-Hispanic",All patients,Total,%,Crude Prevalence,16.65,,,16.5,16.81,37400
2022,2022,ND,North Dakota,,Medicare FFS MA,,,Annual prevalence of diagnosed glaucoma,All Glaucoma,65 years and older,Both sexes,Other,All patients,Total,%,Crude Prevalence,11.84,,,9.18,14.95,60
2022,2022,OH,Ohio,,Medicare FFS MA,,,Annual prevalence of diagnosed glaucoma,All Glaucoma,65 years and older,Both sexes,Asian,All patients,Total,%,Crude Prevalence,16.27,,,15.74,16.81,2960
2022,2022,OH,Ohio,,Medicare FFS MA,,,Annual prevalence of diagnosed glaucoma,All Glaucoma,65 years and older,Both sexes,"White, non-Hispanic",All patients,Total,%,Crude Prevalence,12.72,,,12.66,12.77,199900
2022,2022,SD,South Dakota,,Medicare FFS MA,,,Annual prevalence of diagnosed glaucoma,All Glaucoma,65 years and older,Both sexes,Other,All patients,Total,%,Crude Prevalence,10.67,,,8.36,13.35,70
2022,2022,VA,Virginia,,Medicare FFS MA,,,Annual prevalence of diagnosed glaucoma,All Glaucoma,65 years and older,Both sexes,"Hispanic, any race",All patients,Total,%,Crude Prevalence,14.54,,,14.14,14.95,4250
2022,2022,WV,West Virginia,,Medicare FFS MA,,,Annual prevalence of diagnosed glaucoma,All Glaucoma,65 years and older,Both sexes,"White, non-Hispanic",All patients,Total,%,Crude Prevalence,11.69,,,11.58,11.81,35880
2022,2022,PR,Puerto Rico,,Medicare FFS MA,,,Annual prevalence of diagnosed glaucoma,All Glaucoma,65 years and older,Both sexes,"White, non-Hispanic",All patients,Total,%,Crude Prevalence,19.49,,,17.96,21.11,490
2022,2022,HI,Hawaii,,Medicare FFS MA,,,Annual prevalence of diagnosed glaucoma,All Glaucoma,65 years and older,Both sexes,"White, non-Hispanic",All patients,Total,%,Crude Prevalence,16.49,,,16.21,16.77,11130
2022,2022,ID,Idaho,,Medicare FFS MA,,,Annual prevalence of diagnosed glaucoma,All Glaucoma,65 years and older,Both sexes,Other,All patients,Total,%,Crude Prevalence,14.88,,,13.12,16.77,230
2022,2022,KS,Kansas,,Medicare FFS MA,,,Annual prevalence of diagnosed glaucoma,All Glaucoma,65 years and older,Both sexes,"White, non-Hispanic",All patients,Total,%,Crude Prevalence,13.26,,,13.15,13.37,50950
2022,2022,MT,Montana,,Medicare FFS MA,,,Annual prevalence of diagnosed glaucoma,All Glaucoma,65 years and older,Both sexes,"Black, non-Hispanic",All patients,Total,%,Crude Prevalence,15.56,,,11.74,20.04,50
2022,2022,OR,Oregon,,Medicare FFS MA,,,Annual prevalence of diagnosed glaucoma,All Glaucoma,65 years and older,Both sexes,"Black, non-Hispanic",All patients,Total,%,Crude Prevalence,20.11,,,19.19,21.06,1440
2022,2022,UT,Utah,,Medicare FFS MA,,,Annual prevalence of diagnosed glaucoma,All Glaucoma,65 years and older,Both sexes,Other,All patients,Total,%,Crude Prevalence,12,,,10.72,13.37,290
2022,2022,VI,U.S. Virgin Islands,,Medicare FFS MA,,,Annual prevalence of diagnosed glaucoma,All Glaucoma,65 years and older,Both sexes,Asian,All patients,Total,%,Crude Prevalence,16.46,,,11.04,23.17,30
2022,2022,AK,Alaska,,Medicare FFS MA,,,Annual prevalence of diagnosed glaucoma,All Glaucoma,65 years and older,Both sexes,"Black, non-Hispanic",All patients,Total,%,Crude Prevalence,14.2,,,12.61,15.92,250
2022,2022,AR,Arkansas,,Medicare FFS MA,,,Annual prevalence of diagnosed glaucoma,All Glaucoma,65 years and older,Both sexes,Other,All patients,Total,%,Crude Prevalence,14.06,,,12.25,16.03,190
2022,2022,FL,Florida,,Medicare FFS MA,,,Annual prevalence of diagnosed glaucoma,All Glaucoma,65 years and older,Both sexes,"Hispanic, any race",All patients,Total,%,Crude Prevalence,18.45,,,18.35,18.55,105400
2022,2022,GA,Georgia,,Medicare FFS MA,,,Annual prevalence of diagnosed glaucoma,All Glaucoma,65 years and older,Both sexes,Other,All patients,Total,%,Crude Prevalence,18.37,,,17.48,19.29,1320
2022,2022,MT,Montana,,Medicare FFS MA,,,Annual prevalence of diagnosed glaucoma,All Glaucoma,65 years and older,Both sexes,Asian,All patients,Total,%,Crude Prevalence,12.28,,,10.1,14.75,100
2022,2022,NC,North Carolina,,Medicare FFS MA,,,Annual prevalence of diagnosed glaucoma,All Glaucoma,65 years and older,Both sexes,Asian,All patients,Total,%,Crude Prevalence,14.41,,,13.92,14.91,2830
2022,2022,NC,North Carolina,,Medicare FFS MA,,,Annual prevalence of diagnosed glaucoma,All Glaucoma,65 years and older,Both sexes,Other,All patients,Total,%,Crude Prevalence,15.31,,,14.62,16.03,1550
2022,2022,RI,Rhode Island,,Medicare FFS MA,,,Annual prevalence of diagnosed glaucoma,All Glaucoma,65 years and older,Both sexes,Other,All patients,Total,%,Crude Prevalence,20.61,,,18.61,22.72,320
2022,2022,TN,Tennessee,,Medicare FFS MA,,,Annual prevalence of diagnosed glaucoma,All Glaucoma,65 years and older,Both sexes,Asian,All patients,Total,%,Crude Prevalence,12.64,,,11.96,13.36,1110
2022,2022,TX,Texas,,Medicare FFS MA,,,Annual prevalence of diagnosed glaucoma,All Glaucoma,65 years and older,Both sexes,Asian,All patients,Total,%,Crude Prevalence,18.33,,,18.11,18.55,21340
2022,2022,AZ,Arizona,,Medicare FFS MA,,,Annual prevalence of diagnosed glaucoma,All Glaucoma,65 years and older,Both sexes,"Hispanic, any race",All patients,Total,%,Crude Prevalence,15.34,,,15.15,15.53,20420
2022,2022,FL,Florida,,Medicare FFS MA,,,Annual prevalence of diagnosed glaucoma,All Glaucoma,65 years and older,Both sexes,North American Native,All patients,Total,%,Crude Prevalence,16.75,,,15.22,18.36,380
2022,2022,HI,Hawaii,,Medicare FFS MA,,,Annual prevalence of diagnosed glaucoma,All Glaucoma,65 years and older,Both sexes,Asian,All patients,Total,%,Crude Prevalence,27.2,,,26.94,27.46,29690
2022,2022,SD,South Dakota,,Medicare FFS MA,,,Annual prevalence of diagnosed glaucoma,All Glaucoma,65 years and older,Both sexes,Asian,All patients,Total,%,Crude Prevalence,11.21,,,8.91,13.87,70
2022,2022,CA,California,,Medicare FFS MA,,,Annual prevalence of diagnosed glaucoma,All Glaucoma,65 years and older,Both sexes,North American Native,All patients,Total,%,Crude Prevalence,13.35,,,12.74,13.98,1570
2022,2022,LA,Louisiana,,Medicare FFS MA,,,Annual prevalence of diagnosed glaucoma,All Glaucoma,65 years and older,Both sexes,"Black, non-Hispanic",All patients,Total,%,Crude Prevalence,21.95,,,21.75,22.15,35390
2022,2022,MI,Michigan,,Medicare FFS MA,,,Annual prevalence of diagnosed glaucoma,All Glaucoma,65 years and older,Both sexes,"White, non-Hispanic",All patients,Total,%,Crude Prevalence,13.45,,,13.39,13.51,184500
2022,2022,MT,Montana,,Medicare FFS MA,,,Annual prevalence of diagnosed glaucoma,All Glaucoma,65 years and older,Both sexes,All races,All patients,Total,%,Crude Prevalence,11.31,,,11.17,11.46,21600
2022,2022,NV,Nevada,,Medicare FFS MA,,,Annual prevalence of diagnosed glaucoma,All Glaucoma,65 years and older,Both sexes,"White, non-Hispanic",All patients,Total,%,Crude Prevalence,11.53,,,11.42,11.65,35020
2022,2022,NY,New York,,Medicare FFS MA,,,Annual prevalence of diagnosed glaucoma,All Glaucoma,65 years and older,Both sexes,All races,All patients,Total,%,Crude Prevalence,21.15,,,21.1,21.2,568300
2022,2022,OH,Ohio,,Medicare FFS MA,,,Annual prevalence of diagnosed glaucoma,All Glaucoma,65 years and older,Both sexes,"Hispanic, any race",All patients,Total,%,Crude Prevalence,13.53,,,13.09,13.98,3050
2022,2022,OH,Ohio,,Medicare FFS MA,,,Annual prevalence of diagnosed glaucoma,All Glaucoma,65 years and older,Both sexes,Other,All patients,Total,%,Crude Prevalence,16.31,,,15.51,17.13,1310
2022,2022,TX,Texas,,Medicare FFS MA,,,Annual prevalence of diagnosed glaucoma,All Glaucoma,65 years and older,Both sexes,North American Native,All patients,Total,%,Crude Prevalence,14.05,,,12.96,15.19,530
2022,2022,VA,Virginia,,Medicare FFS MA,,,Annual prevalence of diagnosed glaucoma,All Glaucoma,65 years and older,Both sexes,North American Native,All patients,Total,%,Crude Prevalence,17.02,,,13.56,20.95,70
2022,2022,VA,Virginia,,Medicare FFS MA,,,Annual prevalence of diagnosed glaucoma,All Glaucoma,65 years and older,Both sexes,"White, non-Hispanic",All patients,Total,%,Crude Prevalence,15.11,,,15.04,15.19,134000
2022,2022,CO,Colorado,,Medicare FFS MA,,,Annual prevalence of diagnosed glaucoma,All Glaucoma,65 years and older,Both sexes,North American Native,All patients,Total,%,Crude Prevalence,14.39,,,12.56,16.37,190
2022,2022,DE,Delaware,,Medicare FFS MA,,,Annual prevalence of diagnosed glaucoma,All Glaucoma,65 years and older,Both sexes,Asian,All patients,Total,%,Crude Prevalence,18.01,,,16.69,19.38,580
2022,2022,ID,Idaho,,Medicare FFS MA,,,Annual prevalence of diagnosed glaucoma,All Glaucoma,65 years and older,Both sexes,"White, non-Hispanic",All patients,Total,%,Crude Prevalence,11.32,,,11.2,11.44,30170
2022,2022,MT,Montana,,Medicare FFS MA,,,Annual prevalence of diagnosed glaucoma,All Glaucoma,65 years and older,Both sexes,North American Native,All patients,Total,%,Crude Prevalence,11.43,,,10.52,12.4,520
2022,2022,MT,Montana,,Medicare FFS MA,,,Annual prevalence of diagnosed glaucoma,All Glaucoma,65 years and older,Both sexes,"White, non-Hispanic",All patients,Total,%,Crude Prevalence,11.3,,,11.15,11.44,20570
2022,2022,PA,Pennsylvania,,Medicare FFS MA,,,Annual prevalence of diagnosed glaucoma,All Glaucoma,65 years and older,Both sexes,Other,All patients,Total,%,Crude Prevalence,20.9,,,20.09,21.73,2000
2022,2022,CA,California,,Medicare FFS MA,,,Annual prevalence of diagnosed glaucoma,All Glaucoma,65 years and older,Both sexes,"White, non-Hispanic",All patients,Total,%,Crude Prevalence,13.17,,,13.13,13.21,372500
2022,2022,CT,Connecticut,,Medicare FFS MA,,,Annual prevalence of diagnosed glaucoma,All Glaucoma,65 years and older,Both sexes,Other,All patients,Total,%,Crude Prevalence,22.03,,,20.76,23.35,880
2022,2022,HI,Hawaii,,Medicare FFS MA,,,Annual prevalence of diagnosed glaucoma,All Glaucoma,65 years and older,Both sexes,North American Native,All patients,Total,%,Crude Prevalence,12.88,,,8.16,19.02,20
2022,2022,IN,Indiana,,Medicare FFS MA,,,Annual prevalence of diagnosed glaucoma,All Glaucoma,65 years and older,Both sexes,North American Native,All patients,Total,%,Crude Prevalence,13.48,,,9.63,18.17,40
2022,2022,IA,Iowa,,Medicare FFS MA,,,Annual prevalence of diagnosed glaucoma,All Glaucoma,65 years and older,Both sexes,North American Native,All patients,Total,%,Crude Prevalence,12.94,,,9.79,16.67,50
2022,2022,NC,North Carolina,,Medicare FFS MA,,,Annual prevalence of diagnosed glaucoma,All Glaucoma,65 years and older,Both sexes,North American Native,All patients,Total,%,Crude Prevalence,10.68,,,9.87,11.53,580
2022,2022,SC,South Carolina,,Medicare FFS MA,,,Annual prevalence of diagnosed glaucoma,All Glaucoma,65 years and older,Both sexes,All races,All patients,Total,%,Crude Prevalence,14.42,,,14.34,14.49,124800
2022,2022,SD,South Dakota,,Medicare FFS MA,,,Annual prevalence of diagnosed glaucoma,All Glaucoma,65 years and older,Both sexes,"Black, non-Hispanic",All patients,Total,%,Crude Prevalence,15.51,,,12.42,19.02,80
2022,2022,WA,Washington,,Medicare FFS MA,,,Annual prevalence of diagnosed glaucoma,All Glaucoma,65 years and older,Both sexes,Asian,All patients,Total,%,Crude Prevalence,16.3,,,16.01,16.59,10180
2022,2022,WA,Washington,,Medicare FFS MA,,,Annual prevalence of diagnosed glaucoma,All Glaucoma,65 years and older,Both sexes,"Black, non-Hispanic",All patients,Total,%,Crude Prevalence,19.09,,,18.59,19.59,4570
2022,2022,PR,Puerto Rico,,Medicare FFS MA,,,Annual prevalence of diagnosed glaucoma,All Glaucoma,65 years and older,Both sexes,North American Native,All patients,Total,%,Crude Prevalence,,,Value suppressed,,,
2022,2022,AK,Alaska,,Medicare FFS MA,,,Annual prevalence of diagnosed glaucoma,All Glaucoma,65 years and older,Both sexes,North American Native,All patients,Total,%,Crude Prevalence,10.23,,,9.58,10.91,830
2022,2022,CA,California,,Medicare FFS MA,,,Annual prevalence of diagnosed glaucoma,All Glaucoma,65 years and older,Both sexes,"Hispanic, any race",All patients,Total,%,Crude Prevalence,14.21,,,14.14,14.27,151100
2022,2022,SC,South Carolina,,Medicare FFS MA,,,Annual prevalence of diagnosed glaucoma,All Glaucoma,65 years and older,Both sexes,"White, non-Hispanic",All patients,Total,%,Crude Prevalence,12.97,,,12.89,13.05,87000
2022,2022,TN,Tennessee,,Medicare FFS MA,,,Annual prevalence of diagnosed glaucoma,All Glaucoma,65 years and older,Both sexes,North American Native,All patients,Total,%,Crude Prevalence,12.15,,,9.31,15.48,60
2022,2022,WV,West Virginia,,Medicare FFS MA,,,Annual prevalence of diagnosed glaucoma,All Glaucoma,65 years and older,Both sexes,North American Native,All patients,Total,%,Crude Prevalence,,,Value suppressed,,,
2022,2022,FL,Florida,,Medicare FFS MA,,,Annual prevalence of diagnosed glaucoma,All Glaucoma,65 years and older,Both sexes,Asian,All patients,Total,%,Crude Prevalence,18.01,,,17.72,18.3,12340
2022,2022,FL,Florida,,Medicare FFS MA,,,Annual prevalence of diagnosed glaucoma,All Glaucoma,65 years and older,Both sexes,"White, non-Hispanic",All patients,Total,%,Crude Prevalence,15.07,,,15.02,15.11,417600
2022,2022,MD,Maryland,,Medicare FFS MA,,,Annual prevalence of diagnosed glaucoma,All Glaucoma,65 years and older,Both sexes,Other,All patients,Total,%,Crude Prevalence,21.77,,,20.87,22.69,1740
2022,2022,VT,Vermont,,Medicare FFS MA,,,Annual prevalence of diagnosed glaucoma,All Glaucoma,65 years and older,Both sexes,"White, non-Hispanic",All patients,Total,%,Crude Prevalence,14.9,,,14.69,15.11,16610
2022,2022,WV,West Virginia,,Medicare FFS MA,,,Annual prevalence of diagnosed glaucoma,All Glaucoma,65 years and older,Both sexes,"Hispanic, any race",All patients,Total,%,Crude Prevalence,13.31,,,11.65,15.11,200
2022,2022,CT,Connecticut,,Medicare FFS MA,,,Annual prevalence of diagnosed glaucoma,All Glaucoma,65 years and older,Both sexes,Asian,All patients,Total,%,Crude Prevalence,18.55,,,17.85,19.27,2180
2022,2022,GA,Georgia,,Medicare FFS MA,,,Annual prevalence of diagnosed glaucoma,All Glaucoma,65 years and older,Both sexes,"Black, non-Hispanic",All patients,Total,%,Crude Prevalence,21.16,,,21.02,21.3,69230
2022,2022,IA,Iowa,,Medicare FFS MA,,,Annual prevalence of diagnosed glaucoma,All Glaucoma,65 years and older,Both sexes,"White, non-Hispanic",All patients,Total,%,Crude Prevalence,13.91,,,13.81,14,67410
2022,2022,MA,Massachusetts,,Medicare FFS MA,,,Annual prevalence of diagnosed glaucoma,All Glaucoma,65 years and older,Both sexes,"White, non-Hispanic",All patients,Total,%,Crude Prevalence,17.53,,,17.44,17.61,148100
2022,2022,OH,Ohio,,Medicare FFS MA,,,Annual prevalence of diagnosed glaucoma,All Glaucoma,65 years and older,Both sexes,All races,All patients,Total,%,Crude Prevalence,13.37,,,13.32,13.42,237200
2022,2022,RI,Rhode Island,,Medicare FFS MA,,,Annual prevalence of diagnosed glaucoma,All Glaucoma,65 years and older,Both sexes,"Hispanic, any race",All patients,Total,%,Crude Prevalence,19.55,,,18.8,20.32,2070
2022,2022,TX,Texas,,Medicare FFS MA,,,Annual prevalence of diagnosed glaucoma,All Glaucoma,65 years and older,Both sexes,All races,All patients,Total,%,Crude Prevalence,14.04,,,14.01,14.08,466700
2022,2022,VA,Virginia,,Medicare FFS MA,,,Annual prevalence of diagnosed glaucoma,All Glaucoma,65 years and older,Both sexes,"Black, non-Hispanic",All patients,Total,%,Crude Prevalence,22.46,,,22.27,22.65,42810
2022,2022,AL,Alabama,,Medicare FFS MA,,,Annual prevalence of diagnosed glaucoma,All Glaucoma,65 years and older,Both sexes,All races,All patients,Total,%,Crude Prevalence,13.63,,,13.56,13.71,103300
2022,2022,AL,Alabama,,Medicare FFS MA,,,Annual prevalence of diagnosed glaucoma,All Glaucoma,65 years and older,Both sexes,"Hispanic, any race",All patients,Total,%,Crude Prevalence,11.44,,,10.65,12.27,690
2022,2022,LA,Louisiana,,Medicare FFS MA,,,Annual prevalence of diagnosed glaucoma,All Glaucoma,65 years and older,Both sexes,North American Native,All patients,Total,%,Crude Prevalence,14.07,,,10.81,17.88,60
