YearStart,YearEnd,LocationAbbr,LocationDesc,CountyName,DataSource,Topic,Category,Question,Response,Age,Sex,Race_Ethnicity,Risk_Factor,Risk_Factor_Repsonse,Data_Value_Unit,Data_Value_Type,Data_Value,Data_Value_Footnote_Symbol,Data_Value_Footnote,Low_Confidence_Limit,High_Confidence_Limit,Sample_Size
2022,2022,AL,Alabama,,Medicare FFS MA,,,Annual prevalence of diagnosed other retinal disorders,All Other retinal disorders,65 years and older,Both sexes,"White, non-Hispanic",All patients,Total,%,Crude Prevalence,10.45,,,10.37,10.52,61700
2022,2022,AR,Arkansas,,Medicare FFS MA,,,Annual prevalence of diagnosed other retinal disorders,All Other retinal disorders,65 years and older,Both sexes,"White, non-Hispanic",All patients,Total,%,Crude Prevalence,9.89,,,9.8,9.98,39360
2022,2022,CT,Connecticut,,Medicare FFS MA,,,Annual prevalence of diagnosed other retinal disorders,All Other retinal disorders,65 years and older,Both sexes,All races,All patients,Total,%,Crude Prevalence,13.52,,,13.43,13.61,70540
2022,2022,IN,Indiana,,Medicare FFS MA,,,Annual prevalence of diagnosed other retinal disorders,All Other retinal disorders,65 years and older,Both sexes,Asian,All patients,Total,%,Crude Prevalence,9.83,,,9.17,10.52,750
2022,2022,MI,Michigan,,Medicare FFS MA,,,Annual prevalence of diagnosed other retinal disorders,All Other retinal disorders,65 years and older,Both sexes,Other,All patients,Total,%,Crude Prevalence,13.1,,,12.43,13.79,1260
2022,2022,MS,Mississippi,,Medicare FFS MA,,,Annual prevalence of diagnosed other retinal disorders,All Other retinal disorders,65 years and older,Both sexes,"Hispanic, any race",All patients,Total,%,Crude Prevalence,8.45,,,7.51,9.47,270
2022,2022,NM,New Mexico,,Medicare FFS MA,,,Annual prevalence of diagnosed other retinal disorders,All Other retinal disorders,65 years and older,Both sexes,"Hispanic, any race",All patients,Total,%,Crude Prevalence,7.15,,,6.99,7.31,7020
2022,2022,DE,Delaware,,Medicare FFS MA,,,Annual prevalence of diagnosed other retinal disorders,All Other retinal disorders,65 years and older,Both sexes,"White, non-Hispanic",All patients,Total,%,Crude Prevalence,15.52,,,15.33,15.71,21530
2022,2022,UT,Utah,,Medicare FFS MA,,,Annual prevalence of diagnosed other retinal disorders,All Other retinal disorders,65 years and older,Both sexes,"White, non-Hispanic",All patients,Total,%,Crude Prevalence,9.34,,,9.24,9.45,28020
2022,2022,US,National,,Medicare FFS MA,,,Annual prevalence of diagnosed other retinal disorders,All Other retinal disorders,65 years and older,Both sexes,Other,All patients,Total,%,Crude Prevalence,12.52,,,12.42,12.62,52220
2022,2022,ID,Idaho,,Medicare FFS MA,,,Annual prevalence of diagnosed other retinal disorders,All Other retinal disorders,65 years and older,Both sexes,Asian,All patients,Total,%,Crude Prevalence,11.9,,,10.66,13.25,290
2022,2022,LA,Louisiana,,Medicare FFS MA,,,Annual prevalence of diagnosed other retinal disorders,All Other retinal disorders,65 years and older,Both sexes,All races,All patients,Total,%,Crude Prevalence,11.3,,,11.22,11.38,72320
2022,2022,MO,Missouri,,Medicare FFS MA,,,Annual prevalence of diagnosed other retinal disorders,All Other retinal disorders,65 years and older,Both sexes,North American Native,All patients,Total,%,Crude Prevalence,9.45,,,7.76,11.38,100
2022,2022,NC,North Carolina,,Medicare FFS MA,,,Annual prevalence of diagnosed other retinal disorders,All Other retinal disorders,65 years and older,Both sexes,"White, non-Hispanic",All patients,Total,%,Crude Prevalence,11.32,,,11.27,11.38,140300
2022,2022,TN,Tennessee,,Medicare FFS MA,,,Annual prevalence of diagnosed other retinal disorders,All Other retinal disorders,65 years and older,Both sexes,North American Native,All patients,Total,%,Crude Prevalence,8.46,,,6.08,11.38,40
2022,2022,FL,Florida,,Medicare FFS MA,,,Annual prevalence of diagnosed other retinal disorders,All Other retinal disorders,65 years and older,Both sexes,North American Native,All patients,Total,%,Crude Prevalence,13.49,,,12.1,14.97,300
2022,2022,LA,Louisiana,,Medicare FFS MA,,,Annual prevalence of diagnosed other retinal disorders,All Other retinal disorders,65 years and older,Both sexes,"Black, non-Hispanic",All patients,Total,%,Crude Prevalence,9.68,,,9.53,9.82,15600
2022,2022,MN,Minnesota,,Medicare FFS MA,,,Annual prevalence of diagnosed other retinal disorders,All Other retinal disorders,65 years and older,Both sexes,Other,All patients,Total,%,Crude Prevalence,11.15,,,10.24,12.1,500
2022,2022,MT,Montana,,Medicare FFS MA,,,Annual prevalence of diagnosed other retinal disorders,All Other retinal disorders,65 years and older,Both sexes,Asian,All patients,Total,%,Crude Prevalence,8.68,,,6.83,10.85,70
2022,2022,OH,Ohio,,Medicare FFS MA,,,Annual prevalence of diagnosed other retinal disorders,All Other retinal disorders,65 years and older,Both sexes,"Black, non-Hispanic",All patients,Total,%,Crude Prevalence,9.27,,,9.13,9.42,14230
2022,2022,SC,South Carolina,,Medicare FFS MA,,,Annual prevalence of diagnosed other retinal disorders,All Other retinal disorders,65 years and older,Both sexes,North American Native,All patients,Total,%,Crude Prevalence,8.37,,,5.87,11.51,30
2022,2022,UT,Utah,,Medicare FFS MA,,,Annual prevalence of diagnosed other retinal disorders,All Other retinal disorders,65 years and older,Both sexes,Other,All patients,Total,%,Crude Prevalence,10.78,,,9.57,12.1,260
2022,2022,VA,Virginia,,Medicare FFS MA,,,Annual prevalence of diagnosed other retinal disorders,All Other retinal disorders,65 years and older,Both sexes,"White, non-Hispanic",All patients,Total,%,Crude Prevalence,11.44,,,11.37,11.51,101500
2022,2022,KY,Kentucky,,Medicare FFS MA,,,Annual prevalence of diagnosed other retinal disorders,All Other retinal disorders,65 years and older,Both sexes,All races,All patients,Total,%,Crude Prevalence,8.85,,,8.78,8.92,58780
2022,2022,SC,South Carolina,,Medicare FFS MA,,,Annual prevalence of diagnosed other retinal disorders,All Other retinal disorders,65 years and older,Both sexes,"White, non-Hispanic",All patients,Total,%,Crude Prevalence,10.76,,,10.68,10.83,72150
2022,2022,WV,West Virginia,,Medicare FFS MA,,,Annual prevalence of diagnosed other retinal disorders,All Other retinal disorders,65 years and older,Both sexes,"Black, non-Hispanic",All patients,Total,%,Crude Prevalence,11.4,,,10.71,12.12,910
2022,2022,WI,Wisconsin,,Medicare FFS MA,,,Annual prevalence of diagnosed other retinal disorders,All Other retinal disorders,65 years and older,Both sexes,"Black, non-Hispanic",All patients,Total,%,Crude Prevalence,5.15,,,4.9,5.4,1590
2022,2022,WY,Wyoming,,Medicare FFS MA,,,Annual prevalence of diagnosed other retinal disorders,All Other retinal disorders,65 years and older,Both sexes,All races,All patients,Total,%,Crude Prevalence,11.91,,,11.7,12.12,10910
2022,2022,PR,Puerto Rico,,Medicare FFS MA,,,Annual prevalence of diagnosed other retinal disorders,All Other retinal disorders,65 years and older,Both sexes,"White, non-Hispanic",All patients,Total,%,Crude Prevalence,9.87,,,8.72,11.11,250
2022,2022,AL,Alabama,,Medicare FFS MA,,,Annual prevalence of diagnosed other retinal disorders,All Other retinal disorders,65 years and older,Both sexes,Asian,All patients,Total,%,Crude Prevalence,10.07,,,9.23,10.97,470
2022,2022,AZ,Arizona,,Medicare FFS MA,,,Annual prevalence of diagnosed other retinal disorders,All Other retinal disorders,65 years and older,Both sexes,"Hispanic, any race",All patients,Total,%,Crude Prevalence,7.65,,,7.51,7.8,10190
2022,2022,NE,Nebraska,,Medicare FFS MA,,,Annual prevalence of diagnosed other retinal disorders,All Other retinal disorders,65 years and older,Both sexes,"White, non-Hispanic",All patients,Total,%,Crude Prevalence,11.31,,,11.19,11.43,29130
2022,2022,OK,Oklahoma,,Medicare FFS MA,,,Annual prevalence of diagnosed other retinal disorders,All Other retinal disorders,65 years and older,Both sexes,"White, non-Hispanic",All patients,Total,%,Crude Prevalence,11.34,,,11.25,11.43,53230
2022,2022,SC,South Carolina,,Medicare FFS MA,,,Annual prevalence of diagnosed other retinal disorders,All Other retinal disorders,65 years and older,Both sexes,"Black, non-Hispanic",All patients,Total,%,Crude Prevalence,7.67,,,7.55,7.8,13270
2022,2022,UT,Utah,,Medicare FFS MA,,,Annual prevalence of diagnosed other retinal disorders,All Other retinal disorders,65 years and older,Both sexes,North American Native,All patients,Total,%,Crude Prevalence,8.45,,,7.07,10.01,120
2022,2022,VT,Vermont,,Medicare FFS MA,,,Annual prevalence of diagnosed other retinal disorders,All Other retinal disorders,65 years and older,Both sexes,All races,All patients,Total,%,Crude Prevalence,10.66,,,10.48,10.84,12140
2022,2022,CA,California,,Medicare FFS MA,,,Annual prevalence of diagnosed other retinal disorders,All Other retinal disorders,65 years and older,Both sexes,North American Native,All patients,Total,%,Crude Prevalence,7.89,,,7.41,8.39,930
2022,2022,CT,Connecticut,,Medicare FFS MA,,,Annual prevalence of diagnosed other retinal disorders,All Other retinal disorders,65 years and older,Both sexes,"White, non-Hispanic",All patients,Total,%,Crude Prevalence,13.82,,,13.71,13.92,60540
2022,2022,ME,Maine,,Medicare FFS MA,,,Annual prevalence of diagnosed other retinal disorders,All Other retinal disorders,65 years and older,Both sexes,All races,All patients,Total,%,Crude Prevalence,11.56,,,11.44,11.69,30100
2022,2022,FL,Florida,,Medicare FFS MA,,,Annual prevalence of diagnosed other retinal disorders,All Other retinal disorders,65 years and older,Both sexes,Asian,All patients,Total,%,Crude Prevalence,11.17,,,10.94,11.41,7660
2022,2022,IL,Illinois,,Medicare FFS MA,,,Annual prevalence of diagnosed other retinal disorders,All Other retinal disorders,65 years and older,Both sexes,Asian,All patients,Total,%,Crude Prevalence,11.14,,,10.88,11.41,6150
2022,2022,MD,Maryland,,Medicare FFS MA,,,Annual prevalence of diagnosed other retinal disorders,All Other retinal disorders,65 years and older,Both sexes,"Hispanic, any race",All patients,Total,%,Crude Prevalence,12.64,,,12.21,13.07,2970
2022,2022,TX,Texas,,Medicare FFS MA,,,Annual prevalence of diagnosed other retinal disorders,All Other retinal disorders,65 years and older,Both sexes,Asian,All patients,Total,%,Crude Prevalence,11.32,,,11.14,11.5,13180
2022,2022,AZ,Arizona,,Medicare FFS MA,,,Annual prevalence of diagnosed other retinal disorders,All Other retinal disorders,65 years and older,Both sexes,Asian,All patients,Total,%,Crude Prevalence,9.29,,,8.89,9.69,1910
2022,2022,FL,Florida,,Medicare FFS MA,,,Annual prevalence of diagnosed other retinal disorders,All Other retinal disorders,65 years and older,Both sexes,"Black, non-Hispanic",All patients,Total,%,Crude Prevalence,9.6,,,9.5,9.69,33210
2022,2022,MA,Massachusetts,,Medicare FFS MA,,,Annual prevalence of diagnosed other retinal disorders,All Other retinal disorders,65 years and older,Both sexes,Other,All patients,Total,%,Crude Prevalence,12.42,,,11.76,13.11,1160
2022,2022,MN,Minnesota,,Medicare FFS MA,,,Annual prevalence of diagnosed other retinal disorders,All Other retinal disorders,65 years and older,Both sexes,Asian,All patients,Total,%,Crude Prevalence,8.69,,,8.22,9.17,1190
2022,2022,MS,Mississippi,,Medicare FFS MA,,,Annual prevalence of diagnosed other retinal disorders,All Other retinal disorders,65 years and older,Both sexes,North American Native,All patients,Total,%,Crude Prevalence,12,,,8.79,15.87,40
2022,2022,OH,Ohio,,Medicare FFS MA,,,Annual prevalence of diagnosed other retinal disorders,All Other retinal disorders,65 years and older,Both sexes,Other,All patients,Total,%,Crude Prevalence,12.37,,,11.66,13.11,1000
2022,2022,US,National,,Medicare FFS MA,,,Annual prevalence of diagnosed other retinal disorders,All Other retinal disorders,65 years and older,Both sexes,"Black, non-Hispanic",All patients,Total,%,Crude Prevalence,9.66,,,9.64,9.69,415200
2022,2022,IN,Indiana,,Medicare FFS MA,,,Annual prevalence of diagnosed other retinal disorders,All Other retinal disorders,65 years and older,Both sexes,Other,All patients,Total,%,Crude Prevalence,12.72,,,11.63,13.86,450
2022,2022,ME,Maine,,Medicare FFS MA,,,Annual prevalence of diagnosed other retinal disorders,All Other retinal disorders,65 years and older,Both sexes,North American Native,All patients,Total,%,Crude Prevalence,9.79,,,7.11,13.04,40
2022,2022,ME,Maine,,Medicare FFS MA,,,Annual prevalence of diagnosed other retinal disorders,All Other retinal disorders,65 years and older,Both sexes,Asian,All patients,Total,%,Crude Prevalence,10.62,,,9.04,12.38,140
2022,2022,NY,New York,,Medicare FFS MA,,,Annual prevalence of diagnosed other retinal disorders,All Other retinal disorders,65 years and older,Both sexes,"Black, non-Hispanic",All patients,Total,%,Crude Prevalence,16,,,15.87,16.13,48190
2022,2022,NC,North Carolina,,Medicare FFS MA,,,Annual prevalence of diagnosed other retinal disorders,All Other retinal disorders,65 years and older,Both sexes,All races,All patients,Total,%,Crude Prevalence,10.98,,,10.93,11.03,173100
2022,2022,WI,Wisconsin,,Medicare FFS MA,,,Annual prevalence of diagnosed other retinal disorders,All Other retinal disorders,65 years and older,Both sexes,All races,All patients,Total,%,Crude Prevalence,9.17,,,9.11,9.23,86800
2022,2022,AL,Alabama,,Medicare FFS MA,,,Annual prevalence of diagnosed other retinal disorders,All Other retinal disorders,65 years and older,Both sexes,"Black, non-Hispanic",All patients,Total,%,Crude Prevalence,10.45,,,10.29,10.6,16060
2022,2022,KS,Kansas,,Medicare FFS MA,,,Annual prevalence of diagnosed other retinal disorders,All Other retinal disorders,65 years and older,Both sexes,"Hispanic, any race",All patients,Total,%,Crude Prevalence,8.41,,,7.95,8.88,1190
2022,2022,KY,Kentucky,,Medicare FFS MA,,,Annual prevalence of diagnosed other retinal disorders,All Other retinal disorders,65 years and older,Both sexes,"White, non-Hispanic",All patients,Total,%,Crude Prevalence,8.9,,,8.83,8.97,55010
2022,2022,ME,Maine,,Medicare FFS MA,,,Annual prevalence of diagnosed other retinal disorders,All Other retinal disorders,65 years and older,Both sexes,"Black, non-Hispanic",All patients,Total,%,Crude Prevalence,8.54,,,6.76,10.6,70
2022,2022,MA,Massachusetts,,Medicare FFS MA,,,Annual prevalence of diagnosed other retinal disorders,All Other retinal disorders,65 years and older,Both sexes,North American Native,All patients,Total,%,Crude Prevalence,8.91,,,6.28,12.17,40
2022,2022,MT,Montana,,Medicare FFS MA,,,Annual prevalence of diagnosed other retinal disorders,All Other retinal disorders,65 years and older,Both sexes,"Black, non-Hispanic",All patients,Total,%,Crude Prevalence,10.16,,,7.05,14.04,30
2022,2022,TN,Tennessee,,Medicare FFS MA,,,Annual prevalence of diagnosed other retinal disorders,All Other retinal disorders,65 years and older,Both sexes,Asian,All patients,Total,%,Crude Prevalence,9,,,8.41,9.62,790
2022,2022,DC,District Of Columbia,,Medicare FFS MA,,,Annual prevalence of diagnosed other retinal disorders,All Other retinal disorders,65 years and older,Both sexes,"Black, non-Hispanic",All patients,Total,%,Crude Prevalence,12.64,,,12.3,12.99,4510
2022,2022,SC,South Carolina,,Medicare FFS MA,,,Annual prevalence of diagnosed other retinal disorders,All Other retinal disorders,65 years and older,Both sexes,All races,All patients,Total,%,Crude Prevalence,10.11,,,10.04,10.17,87480
2022,2022,WA,Washington,,Medicare FFS MA,,,Annual prevalence of diagnosed other retinal disorders,All Other retinal disorders,65 years and older,Both sexes,North American Native,All patients,Total,%,Crude Prevalence,8.93,,,8.29,9.6,670
2022,2022,PR,Puerto Rico,,Medicare FFS MA,,,Annual prevalence of diagnosed other retinal disorders,All Other retinal disorders,65 years and older,Both sexes,Asian,All patients,Total,%,Crude Prevalence,,,Value suppressed,,,
2022,2022,CA,California,,Medicare FFS MA,,,Annual prevalence of diagnosed other retinal disorders,All Other retinal disorders,65 years and older,Both sexes,"White, non-Hispanic",All patients,Total,%,Crude Prevalence,9.24,,,9.21,9.28,261400
2022,2022,CO,Colorado,,Medicare FFS MA,,,Annual prevalence of diagnosed other retinal disorders,All Other retinal disorders,65 years and older,Both sexes,Other,All patients,Total,%,Crude Prevalence,11.34,,,10.48,12.24,580
2022,2022,ID,Idaho,,Medicare FFS MA,,,Annual prevalence of diagnosed other retinal disorders,All Other retinal disorders,65 years and older,Both sexes,All races,All patients,Total,%,Crude Prevalence,10.15,,,10.03,10.26,28730
2022,2022,IL,Illinois,,Medicare FFS MA,,,Annual prevalence of diagnosed other retinal disorders,All Other retinal disorders,65 years and older,Both sexes,"Black, non-Hispanic",All patients,Total,%,Crude Prevalence,9.34,,,9.21,9.48,17460
2022,2022,MI,Michigan,,Medicare FFS MA,,,Annual prevalence of diagnosed other retinal disorders,All Other retinal disorders,65 years and older,Both sexes,"Black, non-Hispanic",All patients,Total,%,Crude Prevalence,11.65,,,11.49,11.81,18240
2022,2022,NM,New Mexico,,Medicare FFS MA,,,Annual prevalence of diagnosed other retinal disorders,All Other retinal disorders,65 years and older,Both sexes,All races,All patients,Total,%,Crude Prevalence,8.39,,,8.3,8.49,27150
2022,2022,OR,Oregon,,Medicare FFS MA,,,Annual prevalence of diagnosed other retinal disorders,All Other retinal disorders,65 years and older,Both sexes,All races,All patients,Total,%,Crude Prevalence,9.18,,,9.11,9.24,63680
2022,2022,SC,South Carolina,,Medicare FFS MA,,,Annual prevalence of diagnosed other retinal disorders,All Other retinal disorders,65 years and older,Both sexes,"Hispanic, any race",All patients,Total,%,Crude Prevalence,8.75,,,8.24,9.28,1010
2022,2022,US,National,,Medicare FFS MA,,,Annual prevalence of diagnosed other retinal disorders,All Other retinal disorders,65 years and older,Both sexes,All races,All patients,Total,%,Crude Prevalence,11.05,,,11.04,11.06,5238000
2022,2022,AK,Alaska,,Medicare FFS MA,,,Annual prevalence of diagnosed other retinal disorders,All Other retinal disorders,65 years and older,Both sexes,All races,All patients,Total,%,Crude Prevalence,10.72,,,10.51,10.94,8570
2022,2022,KY,Kentucky,,Medicare FFS MA,,,Annual prevalence of diagnosed other retinal disorders,All Other retinal disorders,65 years and older,Both sexes,"Black, non-Hispanic",All patients,Total,%,Crude Prevalence,7.95,,,7.67,8.23,2890
2022,2022,MA,Massachusetts,,Medicare FFS MA,,,Annual prevalence of diagnosed other retinal disorders,All Other retinal disorders,65 years and older,Both sexes,All races,All patients,Total,%,Crude Prevalence,10.88,,,10.82,10.94,107000
2022,2022,MN,Minnesota,,Medicare FFS MA,,,Annual prevalence of diagnosed other retinal disorders,All Other retinal disorders,65 years and older,Both sexes,"Black, non-Hispanic",All patients,Total,%,Crude Prevalence,7.81,,,7.4,8.23,1280
2022,2022,NH,New Hampshire,,Medicare FFS MA,,,Annual prevalence of diagnosed other retinal disorders,All Other retinal disorders,65 years and older,Both sexes,Asian,All patients,Total,%,Crude Prevalence,10.27,,,8.94,11.73,190
2022,2022,ND,North Dakota,,Medicare FFS MA,,,Annual prevalence of diagnosed other retinal disorders,All Other retinal disorders,65 years and older,Both sexes,"White, non-Hispanic",All patients,Total,%,Crude Prevalence,11.54,,,11.34,11.73,11950
2022,2022,CT,Connecticut,,Medicare FFS MA,,,Annual prevalence of diagnosed other retinal disorders,All Other retinal disorders,65 years and older,Both sexes,Asian,All patients,Total,%,Crude Prevalence,12.75,,,12.15,13.36,1500
2022,2022,CT,Connecticut,,Medicare FFS MA,,,Annual prevalence of diagnosed other retinal disorders,All Other retinal disorders,65 years and older,Both sexes,Other,All patients,Total,%,Crude Prevalence,13.65,,,12.6,14.75,550
2022,2022,CO,Colorado,,Medicare FFS MA,,,Annual prevalence of diagnosed other retinal disorders,All Other retinal disorders,65 years and older,Both sexes,Asian,All patients,Total,%,Crude Prevalence,9.85,,,9.35,10.37,1310
2022,2022,FL,Florida,,Medicare FFS MA,,,Annual prevalence of diagnosed other retinal disorders,All Other retinal disorders,65 years and older,Both sexes,"Hispanic, any race",All patients,Total,%,Crude Prevalence,10.29,,,10.21,10.37,58810
2022,2022,KY,Kentucky,,Medicare FFS MA,,,Annual prevalence of diagnosed other retinal disorders,All Other retinal disorders,65 years and older,Both sexes,"Hispanic, any race",All patients,Total,%,Crude Prevalence,8.05,,,7.25,8.91,340
2022,2022,MD,Maryland,,Medicare FFS MA,,,Annual prevalence of diagnosed other retinal disorders,All Other retinal disorders,65 years and older,Both sexes,"Black, non-Hispanic",All patients,Total,%,Crude Prevalence,9.23,,,9.1,9.36,17520
2022,2022,MS,Mississippi,,Medicare FFS MA,,,Annual prevalence of diagnosed other retinal disorders,All Other retinal disorders,65 years and older,Both sexes,Asian,All patients,Total,%,Crude Prevalence,7.86,,,6.84,8.98,200
2022,2022,NV,Nevada,,Medicare FFS MA,,,Annual prevalence of diagnosed other retinal disorders,All Other retinal disorders,65 years and older,Both sexes,Asian,All patients,Total,%,Crude Prevalence,9.05,,,8.74,9.38,2820
2022,2022,NV,Nevada,,Medicare FFS MA,,,Annual prevalence of diagnosed other retinal disorders,All Other retinal disorders,65 years and older,Both sexes,Other,All patients,Total,%,Crude Prevalence,9.7,,,9.06,10.37,770
2022,2022,NM,New Mexico,,Medicare FFS MA,,,Annual prevalence of diagnosed other retinal disorders,All Other retinal disorders,65 years and older,Both sexes,"White, non-Hispanic",All patients,Total,%,Crude Prevalence,8.86,,,8.74,8.98,17850
2022,2022,ND,North Dakota,,Medicare FFS MA,,,Annual prevalence of diagnosed other retinal disorders,All Other retinal disorders,65 years and older,Both sexes,Asian,All patients,Total,%,Crude Prevalence,7.95,,,5.46,11.09,30
2022,2022,OR,Oregon,,Medicare FFS MA,,,Annual prevalence of diagnosed other retinal disorders,All Other retinal disorders,65 years and older,Both sexes,"Black, non-Hispanic",All patients,Total,%,Crude Prevalence,6.49,,,5.93,7.09,460
2022,2022,WY,Wyoming,,Medicare FFS MA,,,Annual prevalence of diagnosed other retinal disorders,All Other retinal disorders,65 years and older,Both sexes,"Hispanic, any race",All patients,Total,%,Crude Prevalence,7.97,,,7.09,8.91,280
2022,2022,US,National,,Medicare FFS MA,,,Annual prevalence of diagnosed other retinal disorders,All Other retinal disorders,65 years and older,Both sexes,Asian,All patients,Total,%,Crude Prevalence,12.29,,,12.24,12.34,220600
2022,2022,AL,Alabama,,Medicare FFS MA,,,Annual prevalence of diagnosed other retinal disorders,All Other retinal disorders,65 years and older,Both sexes,North American Native,All patients,Total,%,Crude Prevalence,9.48,,,6.97,12.52,40
2022,2022,NE,Nebraska,,Medicare FFS MA,,,Annual prevalence of diagnosed other retinal disorders,All Other retinal disorders,65 years and older,Both sexes,Asian,All patients,Total,%,Crude Prevalence,11.32,,,10.01,12.74,240
2022,2022,NE,Nebraska,,Medicare FFS MA,,,Annual prevalence of diagnosed other retinal disorders,All Other retinal disorders,65 years and older,Both sexes,"Hispanic, any race",All patients,Total,%,Crude Prevalence,7.87,,,7.26,8.52,560
2022,2022,NY,New York,,Medicare FFS MA,,,Annual prevalence of diagnosed other retinal disorders,All Other retinal disorders,65 years and older,Both sexes,Other,All patients,Total,%,Crude Prevalence,19.2,,,18.79,19.62,6590
2022,2022,UT,Utah,,Medicare FFS MA,,,Annual prevalence of diagnosed other retinal disorders,All Other retinal disorders,65 years and older,Both sexes,"Hispanic, any race",All patients,Total,%,Crude Prevalence,7.06,,,6.66,7.47,1110
2022,2022,VT,Vermont,,Medicare FFS MA,,,Annual prevalence of diagnosed other retinal disorders,All Other retinal disorders,65 years and older,Both sexes,Asian,All patients,Total,%,Crude Prevalence,8.66,,,6.73,10.92,60
2022,2022,VI,U.S. Virgin Islands,,Medicare FFS MA,,,Annual prevalence of diagnosed other retinal disorders,All Other retinal disorders,65 years and older,Both sexes,Asian,All patients,Total,%,Crude Prevalence,13.29,,,8.42,19.6,20
2022,2022,AK,Alaska,,Medicare FFS MA,,,Annual prevalence of diagnosed other retinal disorders,All Other retinal disorders,65 years and older,Both sexes,"Black, non-Hispanic",All patients,Total,%,Crude Prevalence,7.73,,,6.52,9.07,140
2022,2022,NJ,New Jersey,,Medicare FFS MA,,,Annual prevalence of diagnosed other retinal disorders,All Other retinal disorders,65 years and older,Both sexes,"White, non-Hispanic",All patients,Total,%,Crude Prevalence,14.43,,,14.36,14.5,129100
2022,2022,WI,Wisconsin,,Medicare FFS MA,,,Annual prevalence of diagnosed other retinal disorders,All Other retinal disorders,65 years and older,Both sexes,North American Native,All patients,Total,%,Crude Prevalence,8.29,,,7.43,9.21,320
2022,2022,AR,Arkansas,,Medicare FFS MA,,,Annual prevalence of diagnosed other retinal disorders,All Other retinal disorders,65 years and older,Both sexes,All races,All patients,Total,%,Crude Prevalence,9.78,,,9.7,9.87,44920
2022,2022,DE,Delaware,,Medicare FFS MA,,,Annual prevalence of diagnosed other retinal disorders,All Other retinal disorders,65 years and older,Both sexes,All races,All patients,Total,%,Crude Prevalence,14.89,,,14.72,15.06,25750
2022,2022,DC,District Of Columbia,,Medicare FFS MA,,,Annual prevalence of diagnosed other retinal disorders,All Other retinal disorders,65 years and older,Both sexes,North American Native,All patients,Total,%,Crude Prevalence,0,,,,,0
2022,2022,IL,Illinois,,Medicare FFS MA,,,Annual prevalence of diagnosed other retinal disorders,All Other retinal disorders,65 years and older,Both sexes,All races,All patients,Total,%,Crude Prevalence,10.94,,,10.89,10.99,186300
2022,2022,MO,Missouri,,Medicare FFS MA,,,Annual prevalence of diagnosed other retinal disorders,All Other retinal disorders,65 years and older,Both sexes,Asian,All patients,Total,%,Crude Prevalence,10.32,,,9.67,10.99,860
2022,2022,MT,Montana,,Medicare FFS MA,,,Annual prevalence of diagnosed other retinal disorders,All Other retinal disorders,65 years and older,Both sexes,"Hispanic, any race",All patients,Total,%,Crude Prevalence,8.62,,,7.48,9.87,190
2022,2022,NY,New York,,Medicare FFS MA,,,Annual prevalence of diagnosed other retinal disorders,All Other retinal disorders,65 years and older,Both sexes,North American Native,All patients,Total,%,Crude Prevalence,18.35,,,17.15,19.59,720
2022,2022,NC,North Carolina,,Medicare FFS MA,,,Annual prevalence of diagnosed other retinal disorders,All Other retinal disorders,65 years and older,Both sexes,Other,All patients,Total,%,Crude Prevalence,10.91,,,10.31,11.53,1110
2022,2022,OR,Oregon,,Medicare FFS MA,,,Annual prevalence of diagnosed other retinal disorders,All Other retinal disorders,65 years and older,Both sexes,Other,All patients,Total,%,Crude Prevalence,10.69,,,9.89,11.53,600
2022,2022,AZ,Arizona,,Medicare FFS MA,,,Annual prevalence of diagnosed other retinal disorders,All Other retinal disorders,65 years and older,Both sexes,North American Native,All patients,Total,%,Crude Prevalence,11.19,,,10.73,11.66,2000
2022,2022,AZ,Arizona,,Medicare FFS MA,,,Annual prevalence of diagnosed other retinal disorders,All Other retinal disorders,65 years and older,Both sexes,"White, non-Hispanic",All patients,Total,%,Crude Prevalence,10.21,,,10.15,10.28,89810
2022,2022,CA,California,,Medicare FFS MA,,,Annual prevalence of diagnosed other retinal disorders,All Other retinal disorders,65 years and older,Both sexes,All races,All patients,Total,%,Crude Prevalence,8.79,,,8.77,8.82,433600
2022,2022,DC,District Of Columbia,,Medicare FFS MA,,,Annual prevalence of diagnosed other retinal disorders,All Other retinal disorders,65 years and older,Both sexes,"Hispanic, any race",All patients,Total,%,Crude Prevalence,10.43,,,9.36,11.58,310
2022,2022,ID,Idaho,,Medicare FFS MA,,,Annual prevalence of diagnosed other retinal disorders,All Other retinal disorders,65 years and older,Both sexes,"White, non-Hispanic",All patients,Total,%,Crude Prevalence,10.17,,,10.05,10.28,27110
2022,2022,KY,Kentucky,,Medicare FFS MA,,,Annual prevalence of diagnosed other retinal disorders,All Other retinal disorders,65 years and older,Both sexes,Asian,All patients,Total,%,Crude Prevalence,9.27,,,8.34,10.28,330
2022,2022,MT,Montana,,Medicare FFS MA,,,Annual prevalence of diagnosed other retinal disorders,All Other retinal disorders,65 years and older,Both sexes,Other,All patients,Total,%,Crude Prevalence,12.22,,,10.24,14.43,120
2022,2022,ND,North Dakota,,Medicare FFS MA,,,Annual prevalence of diagnosed other retinal disorders,All Other retinal disorders,65 years and older,Both sexes,All races,All patients,Total,%,Crude Prevalence,11.47,,,11.28,11.66,12330
2022,2022,OK,Oklahoma,,Medicare FFS MA,,,Annual prevalence of diagnosed other retinal disorders,All Other retinal disorders,65 years and older,Both sexes,North American Native,All patients,Total,%,Crude Prevalence,12.47,,,12.1,12.84,3810
